,Unnamed: 0,spk1,spk1_fid,spk1_path,spk2,spk2_fid,spk2_path,noise_type,noise_db,noise_path,mixture_path,overlap_ms,s1_silence_start_ms,s1_silence_end_ms
3134,3134,13F,sx68,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/sx68.wav,20M,sx148,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/sx148.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/13F/straightcam/sx68.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/13F_sx68_20M_sx148.wav,3904,3904.0625,4000.0
3135,3135,13F,sx69,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/sx69.wav,42M,si2234,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/si2234.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/13F/straightcam/sx69.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/13F_sx69_42M_si2234.wav,4000,4000.0,4000.0
3136,3136,14M,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sa1.wav,07F,si1340,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/si1340.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/14M/straightcam/sa1.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sa1_07F_si1340.wav,4000,4000.0,4000.0
3137,3137,14M,sa2,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sa2.wav,39M,si522,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/si522.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/14M/straightcam/sa2.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sa2_39M_si522.wav,4000,4000.0,4000.0
3138,3138,14M,si1153,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1153.wav,05F,sx234,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx234.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/14M/straightcam/si1153.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1153_05F_sx234.wav,4000,4000.0,4000.0
3139,3139,14M,si1156,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1156.wav,03F,sx392,/project/pi_mfiterau_umass_edu/TCD_TIMIT/03F/straightcam/sx392.wav,Car,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/5/volunteers/14M/straightcam/si1156.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1156_03F_sx392.wav,4000,4000.0,4000.0
3140,3140,14M,si1238,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1238.wav,07F,sx354,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/sx354.wav,Car,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/5/volunteers/14M/straightcam/si1238.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1238_07F_sx354.wav,3669,3669.375,4000.0
3141,3141,14M,si1240,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1240.wav,22M,sx346,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/sx346.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/14M/straightcam/si1240.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1240_22M_sx346.wav,4000,4000.0,4000.0
3142,3142,14M,si1245,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1245.wav,01M,sx369,/project/pi_mfiterau_umass_edu/TCD_TIMIT/01M/straightcam/sx369.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/14M/straightcam/si1245.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1245_01M_sx369.wav,4000,4000.0,4000.0
3143,3143,14M,si1249,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1249.wav,20M,sx55,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/sx55.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/14M/straightcam/si1249.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1249_20M_sx55.wav,4000,4000.0,4000.0
3144,3144,14M,si1421,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1421.wav,57M,sx376,/project/pi_mfiterau_umass_edu/TCD_TIMIT/57M/straightcam/sx376.wav,Car,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/15/volunteers/14M/straightcam/si1421.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1421_57M_sx376.wav,4000,4000.0,4000.0
3145,3145,14M,si1427,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1427.wav,07F,sx85,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/sx85.wav,LR,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/-5/volunteers/14M/straightcam/si1427.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1427_07F_sx85.wav,4000,4000.0,4000.0
3146,3146,14M,si1430,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1430.wav,26M,sx125,/project/pi_mfiterau_umass_edu/TCD_TIMIT/26M/straightcam/sx125.wav,Car,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/15/volunteers/14M/straightcam/si1430.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1430_26M_sx125.wav,4000,4000.0,4000.0
3147,3147,14M,si1431,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1431.wav,43F,sx239,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/sx239.wav,Babble,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/5/volunteers/14M/straightcam/si1431.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1431_43F_sx239.wav,4000,4000.0,4000.0
3148,3148,14M,si1470,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1470.wav,43F,sa2,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/sa2.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/14M/straightcam/si1470.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1470_43F_sa2.wav,3114,3114.75,4000.0
3149,3149,14M,si1514,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1514.wav,04M,sx402,/project/pi_mfiterau_umass_edu/TCD_TIMIT/04M/straightcam/sx402.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/14M/straightcam/si1514.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1514_04M_sx402.wav,4000,4000.0,4000.0
3150,3150,14M,si1518,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1518.wav,50F,si1671,/project/pi_mfiterau_umass_edu/TCD_TIMIT/50F/straightcam/si1671.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/14M/straightcam/si1518.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1518_50F_si1671.wav,4000,4000.0,4000.0
3151,3151,14M,si1783,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1783.wav,31F,sx186,/project/pi_mfiterau_umass_edu/TCD_TIMIT/31F/straightcam/sx186.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/14M/straightcam/si1783.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1783_31F_sx186.wav,4000,4000.0,4000.0
3152,3152,14M,si1786,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1786.wav,42M,sx145,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/sx145.wav,Babble,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/-5/volunteers/14M/straightcam/si1786.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1786_42M_sx145.wav,3306,3306.6875,4000.0
3153,3153,14M,si1794,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1794.wav,11F,sx125,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/sx125.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/14M/straightcam/si1794.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1794_11F_sx125.wav,3285,3285.375,4000.0
3154,3154,14M,si1870,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1870.wav,01M,sx14,/project/pi_mfiterau_umass_edu/TCD_TIMIT/01M/straightcam/sx14.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/14M/straightcam/si1870.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1870_01M_sx14.wav,4000,4000.0,4000.0
3155,3155,14M,si1875,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1875.wav,46F,si1809,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si1809.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/14M/straightcam/si1875.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1875_46F_si1809.wav,4000,4000.0,4000.0
3156,3156,14M,si1879,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1879.wav,21M,sx254,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx254.wav,LR,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/0/volunteers/14M/straightcam/si1879.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1879_21M_sx254.wav,3925,3925.375,3925.375
3157,3157,14M,si1954,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si1954.wav,30F,sx444,/project/pi_mfiterau_umass_edu/TCD_TIMIT/30F/straightcam/sx444.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/14M/straightcam/si1954.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si1954_30F_sx444.wav,3050,3050.75,4000.0
3158,3158,14M,si2051,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si2051.wav,26M,sx213,/project/pi_mfiterau_umass_edu/TCD_TIMIT/26M/straightcam/sx213.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/14M/straightcam/si2051.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si2051_26M_sx213.wav,3370,3370.75,4000.0
3159,3159,14M,si2052,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si2052.wav,38F,sx365,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/sx365.wav,Street,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/-5/volunteers/14M/straightcam/si2052.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si2052_38F_sx365.wav,4000,4000.0,4000.0
3160,3160,14M,si2060,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si2060.wav,39M,si891,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/si891.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/14M/straightcam/si2060.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si2060_39M_si891.wav,4000,4000.0,4000.0
3161,3161,14M,si2061,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si2061.wav,32F,si563,/project/pi_mfiterau_umass_edu/TCD_TIMIT/32F/straightcam/si563.wav,White,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/15/volunteers/14M/straightcam/si2061.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si2061_32F_si563.wav,3264,3264.0625,4000.0
3162,3162,14M,si523,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si523.wav,52M,sx413,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx413.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/14M/straightcam/si523.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si523_52M_sx413.wav,4000,4000.0,4000.0
3163,3163,14M,si526,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si526.wav,02M,sx20,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx20.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/14M/straightcam/si526.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si526_02M_sx20.wav,4000,4000.0,4000.0
3164,3164,14M,si559,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si559.wav,51F,sx51,/project/pi_mfiterau_umass_edu/TCD_TIMIT/51F/straightcam/sx51.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/14M/straightcam/si559.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si559_51F_sx51.wav,4000,4000.0,4000.0
3165,3165,14M,si610,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si610.wav,30F,sx353,/project/pi_mfiterau_umass_edu/TCD_TIMIT/30F/straightcam/sx353.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/14M/straightcam/si610.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si610_30F_sx353.wav,4000,4000.0,4000.0
3166,3166,14M,si615,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si615.wav,07F,si1881,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/si1881.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/14M/straightcam/si615.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si615_07F_si1881.wav,4000,4000.0,4000.0
3167,3167,14M,si619,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si619.wav,02M,sx36,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx36.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/14M/straightcam/si619.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si619_02M_sx36.wav,4000,4000.0,4000.0
3168,3168,14M,si791,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si791.wav,02M,si1455,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/si1455.wav,Car,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/0/volunteers/14M/straightcam/si791.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si791_02M_si1455.wav,4000,4000.0,4000.0
3169,3169,14M,si792,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si792.wav,20M,sx331,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/sx331.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/14M/straightcam/si792.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si792_20M_sx331.wav,4000,4000.0,4000.0
3170,3170,14M,si801,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si801.wav,37F,si1338,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/si1338.wav,White,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/15/volunteers/14M/straightcam/si801.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si801_37F_si1338.wav,4000,4000.0,4000.0
3171,3171,14M,si805,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si805.wav,38F,sx92,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/sx92.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/14M/straightcam/si805.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si805_38F_sx92.wav,4000,4000.0,4000.0
3172,3172,14M,si884,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si884.wav,31F,sx367,/project/pi_mfiterau_umass_edu/TCD_TIMIT/31F/straightcam/sx367.wav,Street,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/5/volunteers/14M/straightcam/si884.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si884_31F_sx367.wav,4000,4000.0,4000.0
3173,3173,14M,si888,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si888.wav,02M,sx113,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx113.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/14M/straightcam/si888.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_si888_02M_sx113.wav,4000,4000.0,4000.0
3174,3174,14M,sx160,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx160.wav,02M,si653,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/si653.wav,Car,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/5/volunteers/14M/straightcam/sx160.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx160_02M_si653.wav,4000,4000.0,4000.0
3175,3175,14M,sx161,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx161.wav,23M,si719,/project/pi_mfiterau_umass_edu/TCD_TIMIT/23M/straightcam/si719.wav,Babble,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/5/volunteers/14M/straightcam/sx161.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx161_23M_si719.wav,4000,4000.0,4000.0
3176,3176,14M,sx162,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx162.wav,38F,si2255,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/si2255.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/14M/straightcam/sx162.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx162_38F_si2255.wav,4000,4000.0,4000.0
3177,3177,14M,sx163,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx163.wav,06M,sx340,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx340.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/14M/straightcam/sx163.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx163_06M_sx340.wav,4000,4000.0,4000.0
3178,3178,14M,sx164,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx164.wav,47M,sx296,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx296.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/14M/straightcam/sx164.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx164_47M_sx296.wav,4000,4000.0,4000.0
3179,3179,14M,sx165,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx165.wav,43F,si1689,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/si1689.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/14M/straightcam/sx165.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx165_43F_si1689.wav,4000,4000.0,4000.0
3180,3180,14M,sx166,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx166.wav,05F,sx60,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx60.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/14M/straightcam/sx166.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx166_05F_sx60.wav,4000,4000.0,4000.0
3181,3181,14M,sx167,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx167.wav,11F,si1571,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/si1571.wav,Street,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/10/volunteers/14M/straightcam/sx167.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx167_11F_si1571.wav,4000,4000.0,4000.0
3182,3182,14M,sx168,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx168.wav,07F,si1717,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/si1717.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/14M/straightcam/sx168.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx168_07F_si1717.wav,3925,3925.375,4000.0
3183,3183,14M,sx169,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx169.wav,40F,sx388,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/sx388.wav,Car,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/10/volunteers/14M/straightcam/sx169.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx169_40F_sx388.wav,4000,4000.0,4000.0
3184,3184,14M,sx170,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx170.wav,13F,si2218,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/si2218.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/14M/straightcam/sx170.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx170_13F_si2218.wav,4000,4000.0,4000.0
3185,3185,14M,sx171,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx171.wav,30F,sx442,/project/pi_mfiterau_umass_edu/TCD_TIMIT/30F/straightcam/sx442.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/14M/straightcam/sx171.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx171_30F_sx442.wav,4000,4000.0,4000.0
3186,3186,14M,sx196,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx196.wav,11F,sx393,/project/pi_mfiterau_umass_edu/TCD_TIMIT/11F/straightcam/sx393.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/14M/straightcam/sx196.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx196_11F_sx393.wav,3797,3797.375,4000.0
3187,3187,14M,sx250,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx250.wav,38F,si1523,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/si1523.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/14M/straightcam/sx250.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx250_38F_si1523.wav,4000,4000.0,4000.0
3188,3188,14M,sx251,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx251.wav,13F,sx61,/project/pi_mfiterau_umass_edu/TCD_TIMIT/13F/straightcam/sx61.wav,Street,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/5/volunteers/14M/straightcam/sx251.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx251_13F_sx61.wav,4000,4000.0,4000.0
3189,3189,14M,sx252,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx252.wav,07F,si1437,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/si1437.wav,Car,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/10/volunteers/14M/straightcam/sx252.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx252_07F_si1437.wav,4000,4000.0,4000.0
3190,3190,14M,sx253,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx253.wav,47M,sx352,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/sx352.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/14M/straightcam/sx253.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx253_47M_sx352.wav,4000,4000.0,4000.0
3191,3191,14M,sx254,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx254.wav,43F,sx151,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/sx151.wav,LR,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/-5/volunteers/14M/straightcam/sx254.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/14M_sx254_43F_sx151.wav,3882,3882.6875,4000.0
