,spk,fid,audio_path,gray_video_path,optical_flow_path,audio_length,video_length,video_H,video_W
4766,49F,si1897,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si1897.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si1897.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si1897.npy,49153,190,67,67
4767,49F,si1938,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si1938.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si1938.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si1938.npy,84310,327,67,67
4768,49F,si1940,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si1940.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si1940.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si1940.npy,67585,263,67,67
4769,49F,si1953,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si1953.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si1953.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si1953.npy,51542,200,67,67
4770,49F,si2110,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si2110.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si2110.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si2110.npy,73387,286,67,67
4771,49F,si2121,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si2121.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si2121.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si2121.npy,87723,340,67,67
4772,49F,si2204,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si2204.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si2204.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si2204.npy,95574,371,67,67
4773,49F,si2209,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si2209.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si2209.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si2209.npy,51883,202,67,67
4774,49F,si2279,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si2279.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si2279.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si2279.npy,51542,200,67,67
4775,49F,si2280,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si2280.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si2280.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si2280.npy,54273,211,67,67
4776,49F,si2295,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si2295.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si2295.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si2295.npy,68950,269,67,67
4777,49F,si492,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si492.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si492.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si492.npy,57003,221,67,67
4778,49F,si496,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si496.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si496.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si496.npy,69292,269,67,67
4779,49F,si678,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si678.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si678.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si678.npy,52907,204,67,67
4780,49F,si680,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si680.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si680.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si680.npy,94550,367,67,67
4781,49F,si693,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si693.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si693.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si693.npy,61099,238,67,67
4782,49F,si761,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si761.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si761.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si761.npy,87723,342,67,67
4783,49F,si850,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si850.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si850.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si850.npy,67926,263,67,67
4784,49F,si861,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si861.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si861.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si861.npy,97622,380,67,67
4785,49F,si944,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si944.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si944.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si944.npy,72363,282,67,67
4786,49F,si949,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/si949.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/si949.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/si949.npy,96257,375,67,67
4787,49F,sx130,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx130.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx130.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx130.npy,65537,254,67,67
4788,49F,sx131,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx131.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx131.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx131.npy,60076,231,67,67
4789,49F,sx132,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx132.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx132.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx132.npy,65537,254,67,67
4790,49F,sx134,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx134.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx134.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx134.npy,82945,323,67,67
4791,49F,sx135,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx135.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx135.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx135.npy,71339,277,67,67
4792,49F,sx136,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx136.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx136.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx136.npy,81579,317,67,67
4793,49F,sx137,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx137.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx137.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx137.npy,78166,304,67,67
4794,49F,sx138,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx138.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx138.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx138.npy,75777,294,67,67
4795,49F,sx139,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx139.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx139.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx139.npy,72022,279,67,67
4796,49F,sx140,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx140.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx140.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx140.npy,72022,279,67,67
4797,49F,sx141,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx141.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx141.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx141.npy,76459,298,67,67
4798,49F,sx153,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx153.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx153.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx153.npy,76459,296,67,67
4799,49F,sx220,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx220.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx220.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx220.npy,89430,348,67,67
4800,49F,sx221,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx221.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx221.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx221.npy,70657,275,67,67
4801,49F,sx222,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx222.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx222.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx222.npy,68267,265,67,67
4802,49F,sx224,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx224.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx224.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx224.npy,50859,196,67,67
4803,49F,sx225,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx225.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx225.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx225.npy,58710,229,67,67
4804,49F,sx226,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx226.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx226.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx226.npy,69292,269,67,67
4805,49F,sx227,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx227.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx227.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx227.npy,59393,229,67,67
4806,49F,sx228,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx228.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx228.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx228.npy,59734,231,67,67
4807,49F,sx229,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx229.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx229.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx229.npy,52907,204,67,67
4808,49F,sx230,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx230.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx230.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx230.npy,81238,317,67,67
4809,49F,sx231,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx231.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx231.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx231.npy,48129,186,67,67
4810,49F,sx243,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx243.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx243.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx243.npy,73387,286,67,67
4811,49F,sx31,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx31.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx31.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx31.npy,58710,227,67,67
4812,49F,sx310,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx310.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx310.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx310.npy,69974,273,67,67
4813,49F,sx311,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx311.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx311.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx311.npy,97622,380,67,67
4814,49F,sx312,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx312.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx312.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx312.npy,89089,346,67,67
4815,49F,sx314,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx314.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx314.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx314.npy,83286,323,67,67
4816,49F,sx315,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx315.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx315.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx315.npy,67243,261,67,67
4817,49F,sx316,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx316.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx316.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx316.npy,65537,254,67,67
4818,49F,sx317,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx317.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx317.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx317.npy,73387,286,67,67
4819,49F,sx318,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx318.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx318.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx318.npy,66219,257,67,67
4820,49F,sx319,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx319.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx319.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx319.npy,74753,290,67,67
4821,49F,sx320,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx320.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx320.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx320.npy,71339,277,67,67
4822,49F,sx333,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx333.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx333.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx333.npy,86358,336,67,67
4823,49F,sx40,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx40.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx40.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx40.npy,72363,279,67,67
4824,49F,sx400,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx400.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx400.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx400.npy,67926,263,67,67
4825,49F,sx401,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx401.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx401.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx401.npy,72363,282,67,67
4826,49F,sx402,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx402.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx402.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx402.npy,71339,277,67,67
4827,49F,sx404,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx404.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx404.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx404.npy,76118,296,67,67
4828,49F,sx405,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx405.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx405.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx405.npy,64854,252,67,67
4829,49F,sx406,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx406.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx406.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx406.npy,82262,319,67,67
4830,49F,sx407,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx407.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx407.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx407.npy,74412,290,67,67
4831,49F,sx408,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx408.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx408.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx408.npy,72363,282,67,67
4832,49F,sx409,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx409.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx409.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx409.npy,78166,304,67,67
4833,49F,sx41,/project/pi_mfiterau_umass_edu/TCD_TIMIT/49F/straightcam/sx41.wav,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_gray_nmcroi_dataout/49F/sx41.npy,/project/pi_mfiterau_umass_edu/sidong/speech/dataset/tcd_timit/script/dda_optical_flow_nmcroi_dataout/49F/sx41.npy,79532,309,67,67
