,spk1,spk1_fid,spk1_path,spk2,spk2_fid,spk2_path,noise_type,noise_db,noise_path,mixture_path
2879,52M,si842,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/si842.wav,22M,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/sa1.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/52M/straightcam/si842.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_si842_22M_sa1.wav
2880,52M,sx142,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx142.wav,42M,sx51,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/sx51.wav,Street,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/10/volunteers/52M/straightcam/sx142.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx142_42M_sx51.wav
2881,52M,sx143,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx143.wav,48M,sx324,/project/pi_mfiterau_umass_edu/TCD_TIMIT/48M/straightcam/sx324.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/52M/straightcam/sx143.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx143_48M_sx324.wav
2882,52M,sx144,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx144.wav,20M,si1222,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/si1222.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/52M/straightcam/sx144.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx144_20M_si1222.wav
2883,52M,sx145,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx145.wav,26M,si668,/project/pi_mfiterau_umass_edu/TCD_TIMIT/26M/straightcam/si668.wav,Babble,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/15/volunteers/52M/straightcam/sx145.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx145_26M_si668.wav
2884,52M,sx146,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx146.wav,04M,sx316,/project/pi_mfiterau_umass_edu/TCD_TIMIT/04M/straightcam/sx316.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/52M/straightcam/sx146.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx146_04M_sx316.wav
2885,52M,sx147,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx147.wav,22M,si1258,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/si1258.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/52M/straightcam/sx147.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx147_22M_si1258.wav
2886,52M,sx148,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx148.wav,22M,sx82,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/sx82.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/52M/straightcam/sx148.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx148_22M_sx82.wav
2887,52M,sx149,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx149.wav,46F,si1443,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/si1443.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/52M/straightcam/sx149.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx149_46F_si1443.wav
2888,52M,sx150,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx150.wav,47M,si2273,/project/pi_mfiterau_umass_edu/TCD_TIMIT/47M/straightcam/si2273.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/52M/straightcam/sx150.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx150_47M_si2273.wav
2889,52M,sx151,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx151.wav,02M,si653,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/si653.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/52M/straightcam/sx151.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx151_02M_si653.wav
2890,52M,sx152,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx152.wav,19M,si1502,/project/pi_mfiterau_umass_edu/TCD_TIMIT/19M/straightcam/si1502.wav,Babble,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/5/volunteers/52M/straightcam/sx152.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx152_19M_si1502.wav
2891,52M,sx153,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx153.wav,07F,sx75,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/sx75.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/52M/straightcam/sx153.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx153_07F_sx75.wav
2892,52M,sx232,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx232.wav,16M,si904,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/si904.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/52M/straightcam/sx232.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx232_16M_si904.wav
2893,52M,sx233,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx233.wav,38F,si1538,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/si1538.wav,Cafe,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/0/volunteers/52M/straightcam/sx233.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx233_38F_si1538.wav
2894,52M,sx234,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx234.wav,46F,sx5,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx5.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/52M/straightcam/sx234.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx234_46F_sx5.wav
2895,52M,sx235,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx235.wav,39M,si1360,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/si1360.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/52M/straightcam/sx235.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx235_39M_si1360.wav
2896,52M,sx236,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx236.wav,07F,sa2,/project/pi_mfiterau_umass_edu/TCD_TIMIT/07F/straightcam/sa2.wav,White,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/15/volunteers/52M/straightcam/sx236.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx236_07F_sa2.wav
2897,52M,sx237,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx237.wav,21M,sx68,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx68.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/52M/straightcam/sx237.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx237_21M_sx68.wav
2898,52M,sx238,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx238.wav,29M,sx436,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/sx436.wav,Car,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/15/volunteers/52M/straightcam/sx238.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx238_29M_sx436.wav
2899,52M,sx239,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx239.wav,05F,sx57,/project/pi_mfiterau_umass_edu/TCD_TIMIT/05F/straightcam/sx57.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/52M/straightcam/sx239.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx239_05F_sx57.wav
2900,52M,sx240,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx240.wav,16M,si1814,/project/pi_mfiterau_umass_edu/TCD_TIMIT/16M/straightcam/si1814.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/52M/straightcam/sx240.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx240_16M_si1814.wav
2901,52M,sx241,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx241.wav,37F,sx358,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/sx358.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/52M/straightcam/sx241.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx241_37F_sx358.wav
2902,52M,sx242,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx242.wav,04M,sx222,/project/pi_mfiterau_umass_edu/TCD_TIMIT/04M/straightcam/sx222.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/52M/straightcam/sx242.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx242_04M_sx222.wav
2903,52M,sx243,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx243.wav,43F,sx153,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/sx153.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/52M/straightcam/sx243.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx243_43F_sx153.wav
2904,52M,sx277,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx277.wav,29M,sx261,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/sx261.wav,LR,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/5/volunteers/52M/straightcam/sx277.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx277_29M_sx261.wav
2905,52M,sx322,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx322.wav,12M,si1493,/project/pi_mfiterau_umass_edu/TCD_TIMIT/12M/straightcam/si1493.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/52M/straightcam/sx322.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx322_12M_si1493.wav
2906,52M,sx323,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx323.wav,23M,sx359,/project/pi_mfiterau_umass_edu/TCD_TIMIT/23M/straightcam/sx359.wav,LR,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/10/volunteers/52M/straightcam/sx323.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx323_23M_sx359.wav
2907,52M,sx324,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx324.wav,24M,si1362,/project/pi_mfiterau_umass_edu/TCD_TIMIT/24M/straightcam/si1362.wav,White,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/15/volunteers/52M/straightcam/sx324.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx324_24M_si1362.wav
2908,52M,sx325,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx325.wav,39M,si911,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/si911.wav,LR,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/5/volunteers/52M/straightcam/sx325.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx325_39M_si911.wav
2909,52M,sx326,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx326.wav,48M,si2117,/project/pi_mfiterau_umass_edu/TCD_TIMIT/48M/straightcam/si2117.wav,White,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/-5/volunteers/52M/straightcam/sx326.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx326_48M_si2117.wav
2910,52M,sx328,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx328.wav,51F,sx128,/project/pi_mfiterau_umass_edu/TCD_TIMIT/51F/straightcam/sx128.wav,Babble,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/15/volunteers/52M/straightcam/sx328.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx328_51F_sx128.wav
2911,52M,sx329,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx329.wav,17F,sx22,/project/pi_mfiterau_umass_edu/TCD_TIMIT/17F/straightcam/sx22.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/52M/straightcam/sx329.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx329_17F_sx22.wav
2912,52M,sx330,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx330.wav,22M,sx259,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/sx259.wav,Babble,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/0/volunteers/52M/straightcam/sx330.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx330_22M_sx259.wav
2913,52M,sx331,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx331.wav,40F,sx23,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/sx23.wav,Street,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/-5/volunteers/52M/straightcam/sx331.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx331_40F_sx23.wav
2914,52M,sx332,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx332.wav,26M,si1297,/project/pi_mfiterau_umass_edu/TCD_TIMIT/26M/straightcam/si1297.wav,White,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/0/volunteers/52M/straightcam/sx332.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx332_26M_si1297.wav
2915,52M,sx333,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx333.wav,14M,sx432,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/sx432.wav,Cafe,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/20/volunteers/52M/straightcam/sx333.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx333_14M_sx432.wav
2916,52M,sx352,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx352.wav,57M,si1188,/project/pi_mfiterau_umass_edu/TCD_TIMIT/57M/straightcam/si1188.wav,Car,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/20/volunteers/52M/straightcam/sx352.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx352_57M_si1188.wav
2917,52M,sx412,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx412.wav,21M,sx249,/project/pi_mfiterau_umass_edu/TCD_TIMIT/21M/straightcam/sx249.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/52M/straightcam/sx412.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx412_21M_sx249.wav
2918,52M,sx413,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx413.wav,26M,sx308,/project/pi_mfiterau_umass_edu/TCD_TIMIT/26M/straightcam/sx308.wav,Cafe,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/15/volunteers/52M/straightcam/sx413.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx413_26M_sx308.wav
2919,52M,sx414,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx414.wav,30F,si540,/project/pi_mfiterau_umass_edu/TCD_TIMIT/30F/straightcam/si540.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/52M/straightcam/sx414.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx414_30F_si540.wav
2920,52M,sx415,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx415.wav,43F,sx156,/project/pi_mfiterau_umass_edu/TCD_TIMIT/43F/straightcam/sx156.wav,Car,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Car/-5/volunteers/52M/straightcam/sx415.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx415_43F_sx156.wav
2921,52M,sx417,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx417.wav,46F,sx11,/project/pi_mfiterau_umass_edu/TCD_TIMIT/46F/straightcam/sx11.wav,Street,0,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/0/volunteers/52M/straightcam/sx417.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx417_46F_sx11.wav
2922,52M,sx418,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx418.wav,42M,sx234,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/sx234.wav,LR,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/20/volunteers/52M/straightcam/sx418.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx418_42M_sx234.wav
2923,52M,sx419,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx419.wav,57M,sx101,/project/pi_mfiterau_umass_edu/TCD_TIMIT/57M/straightcam/sx101.wav,Street,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/15/volunteers/52M/straightcam/sx419.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx419_57M_sx101.wav
2924,52M,sx420,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx420.wav,22M,si1159,/project/pi_mfiterau_umass_edu/TCD_TIMIT/22M/straightcam/si1159.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/52M/straightcam/sx420.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx420_22M_si1159.wav
2925,52M,sx421,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx421.wav,14M,si2061,/project/pi_mfiterau_umass_edu/TCD_TIMIT/14M/straightcam/si2061.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/52M/straightcam/sx421.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx421_14M_si2061.wav
2926,52M,sx422,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx422.wav,37F,si2113,/project/pi_mfiterau_umass_edu/TCD_TIMIT/37F/straightcam/si2113.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/52M/straightcam/sx422.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx422_37F_si2113.wav
2927,52M,sx423,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx423.wav,26M,si1297,/project/pi_mfiterau_umass_edu/TCD_TIMIT/26M/straightcam/si1297.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/52M/straightcam/sx423.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx423_26M_si1297.wav
2928,52M,sx52,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx52.wav,42M,si1854,/project/pi_mfiterau_umass_edu/TCD_TIMIT/42M/straightcam/si1854.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/52M/straightcam/sx52.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx52_42M_si1854.wav
2929,52M,sx53,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx53.wav,59F,si961,/project/pi_mfiterau_umass_edu/TCD_TIMIT/59F/straightcam/si961.wav,Babble,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/10/volunteers/52M/straightcam/sx53.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx53_59F_si961.wav
2930,52M,sx54,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx54.wav,06M,sx425,/project/pi_mfiterau_umass_edu/TCD_TIMIT/06M/straightcam/sx425.wav,White,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/5/volunteers/52M/straightcam/sx54.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx54_06M_sx425.wav
2931,52M,sx55,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx55.wav,12M,sx316,/project/pi_mfiterau_umass_edu/TCD_TIMIT/12M/straightcam/sx316.wav,Street,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Street/20/volunteers/52M/straightcam/sx55.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx55_12M_sx316.wav
2932,52M,sx56,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx56.wav,48M,sx323,/project/pi_mfiterau_umass_edu/TCD_TIMIT/48M/straightcam/sx323.wav,Cafe,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/10/volunteers/52M/straightcam/sx56.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx56_48M_sx323.wav
2933,52M,sx57,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx57.wav,31F,si547,/project/pi_mfiterau_umass_edu/TCD_TIMIT/31F/straightcam/si547.wav,White,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/20/volunteers/52M/straightcam/sx57.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx57_31F_si547.wav
2934,52M,sx58,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx58.wav,31F,sx14,/project/pi_mfiterau_umass_edu/TCD_TIMIT/31F/straightcam/sx14.wav,Cafe,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/5/volunteers/52M/straightcam/sx58.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx58_31F_sx14.wav
2935,52M,sx59,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx59.wav,20M,si692,/project/pi_mfiterau_umass_edu/TCD_TIMIT/20M/straightcam/si692.wav,Babble,5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/5/volunteers/52M/straightcam/sx59.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx59_20M_si692.wav
2936,52M,sx60,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx60.wav,39M,sx285,/project/pi_mfiterau_umass_edu/TCD_TIMIT/39M/straightcam/sx285.wav,White,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/15/volunteers/52M/straightcam/sx60.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx60_39M_sx285.wav
2937,52M,sx61,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx61.wav,01M,si1266,/project/pi_mfiterau_umass_edu/TCD_TIMIT/01M/straightcam/si1266.wav,Babble,20,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Babble/20/volunteers/52M/straightcam/sx61.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx61_01M_si1266.wav
2938,52M,sx62,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx62.wav,29M,sx250,/project/pi_mfiterau_umass_edu/TCD_TIMIT/29M/straightcam/sx250.wav,LR,15,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/LR/15/volunteers/52M/straightcam/sx62.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx62_29M_sx250.wav
2939,52M,sx63,/project/pi_mfiterau_umass_edu/TCD_TIMIT/52M/straightcam/sx63.wav,02M,sx21,/project/pi_mfiterau_umass_edu/TCD_TIMIT/02M/straightcam/sx21.wav,White,10,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/White/10/volunteers/52M/straightcam/sx63.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/52M_sx63_02M_sx21.wav
2940,40F,sa1,/project/pi_mfiterau_umass_edu/TCD_TIMIT/40F/straightcam/sa1.wav,38F,sx364,/project/pi_mfiterau_umass_edu/TCD_TIMIT/38F/straightcam/sx364.wav,Cafe,-5,/project/pi_mfiterau_umass_edu/TCD_TIMIT_NOISE/Cafe/-5/volunteers/40F/straightcam/sa1.wav,/project/pi_mfiterau_umass_edu/TCD_TIMIT_EXP/audio_mixture/40F_sa1_38F_sx364.wav
